Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
N1,22/09/2021,20:00,Feyenoord,Heerenveen,3,1,H,1.42,5.22,7.22,1.3,5.99,9.72,1.82,2.06,-1.25,-1.5,1.46,2.81,2.5
N1,22/09/2021,20:00,Zwolle,Sparta Rotterdam,1,1,D,2.81,3.31,2.71,3.18,3.26,2.46,2.23,1.72,0,0,2.31,1.66,2.5
N1,23/09/2021,17:45,Cambuur,Heracles,2,1,H,2.19,3.76,3.28,2.37,3.69,2.98,2.06,1.85,-0.25,-0.25,1.62,2.41,2.5
N1,23/09/2021,20:00,Twente,AZ Alkmaar,3,1,H,3.48,3.69,2.13,3.46,3.67,2.14,2.06,1.85,0.25,0.25,1.88,2,2.5
N1,25/09/2021,15:30,Willem II,PSV Eindhoven,2,1,H,6.17,4.39,1.56,7.13,4.87,1.46,1.95,1.95,1,1.25,1.58,2.5,2.5
N1,25/09/2021,17:45,Ajax,Groningen,3,0,H,1.06,15.2,47.04,1.07,14.3,36.06,1.88,1.99,-3.25,-3,1.18,5,2.5
N1,25/09/2021,17:45,Vitesse,For Sittard,1,1,D,1.65,4.35,5.13,1.49,4.86,6.51,2.04,1.88,-1,-1.25,1.68,2.29,2.5
N1,25/09/2021,20:00,Feyenoord,Nijmegen,5,3,H,1.22,6.93,13.42,1.21,6.98,14.84,1.81,2.08,-2,-1.75,1.47,2.77,2.5
N1,25/09/2021,20:00,Utrecht,Zwolle,5,1,H,1.3,5.8,10.77,1.35,5.36,9.34,2.02,1.88,-1.5,-1.5,1.65,2.34,2.5
N1,26/09/2021,11:15,Sparta Rotterdam,Cambuur,0,4,A,1.97,3.77,3.72,1.88,3.98,4.04,1.88,2.02,-0.5,-0.5,1.6,2.45,2.5
N1,26/09/2021,13:30,AZ Alkmaar,Go Ahead Eagles,5,0,H,1.35,5.48,8.96,1.35,5.47,9.34,1.95,1.95,-1.5,-1.5,1.53,2.63,2.5
N1,26/09/2021,13:30,Heerenveen,Twente,2,3,A,2.43,3.46,3.05,2.36,3.42,3.21,2.03,1.88,-0.25,-0.25,1.91,1.98,2.5
N1,26/09/2021,15:45,Heracles,Waalwijk,1,0,H,1.85,3.89,4.3,1.61,4.48,5.39,2.04,1.87,-0.5,-1,1.61,2.43,2.5
N1,01/10/2021,19:00,Groningen,Twente,1,1,D,2.8,3.38,2.67,2.64,3.33,2.86,1.88,2.03,0,0,2.02,1.87,2.5
N1,02/10/2021,17:45,Waalwijk,Go Ahead Eagles,1,1,D,2.35,3.64,3.06,2.26,3.61,3.24,1.95,1.95,-0.25,-0.25,1.79,2.11,2.5
N1,02/10/2021,19:00,Heracles,Willem II,3,2,H,1.91,3.95,3.96,1.77,3.97,4.68,1.76,2.16,-0.5,-0.5,1.78,2.13,2.5
N1,02/10/2021,19:00,Zwolle,Heerenveen,0,1,A,2.91,3.3,2.62,2.51,3.58,2.86,1.83,2.09,0,0,1.85,2.04,2.5
N1,02/10/2021,20:00,For Sittard,Nijmegen,1,3,A,2.51,3.54,2.88,2.67,3.51,2.71,1.93,1.97,-0.25,0,1.9,1.99,2.5
N1,03/10/2021,13:30,Ajax,Utrecht,0,1,A,1.18,7.95,15.1,1.22,7.47,12.48,1.96,1.93,-2.25,-2,1.28,3.82,2.5
N1,03/10/2021,13:30,Cambuur,AZ Alkmaar,1,3,A,4.05,4.14,1.85,4.29,4.3,1.78,1.94,1.96,0.5,0.75,1.49,2.71,2.5
N1,03/10/2021,15:45,Vitesse,Feyenoord,2,1,H,3.46,4.14,2.01,3.76,3.87,1.96,1.93,1.96,0.5,0.5,1.65,2.31,2.5
N1,03/10/2021,19:00,PSV Eindhoven,Sparta Rotterdam,2,1,H,1.21,7.28,14.42,1.17,8.08,16.76,1.92,1.97,-2,-2,1.47,2.77,2.5
N1,16/10/2021,15:30,Feyenoord,Waalwijk,2,2,D,1.21,7.04,14.98,1.15,8.65,19.2,1.96,1.93,-2,-2.25,1.36,3.27,2.5
N1,16/10/2021,17:45,Go Ahead Eagles,Heracles,4,2,H,3.2,3.53,2.31,3.08,3.49,2.41,1.85,2.07,0.25,0.25,1.89,2,2.5
N1,16/10/2021,17:45,Heerenveen,Ajax,0,2,A,10.23,6.66,1.27,11.88,7,1.23,1.97,1.92,2,2,1.29,3.68,2.5
N1,16/10/2021,20:00,For Sittard,Cambuur,1,0,H,2.68,3.61,2.65,2.78,3.7,2.52,2.05,1.86,0,0,1.67,2.31,2.5
